id,name,desc
jonny-eriksson,Jonny Eriksson,Bernt Jonny Eriksson Född: 6 augusti 1941 Fotbollsspelare Position: ytter Moderklubb: 1 säsong. 5 matcher. 0 mål. 1963 5 0
katarina-eriksson,Katarina Eriksson,Katarina Eriksson Född: 15 november 1964 Fotbollsspelare Position: mittfält Nummer: 4 Moderklubb: Rönninge SK 1987
leif-eriksson,Leif Eriksson,Leif Anders Eriksson Född: 20 mars 1942 Fotbollsspelare Position: center Moderklubb: Köpings IF 7 säsonger. 117 matcher. 62 mål. 1960 3 1 1961 14 17 1
magnus-eriksson,Magnus Eriksson,Magnus Lennart Eriksson Född: 8 april 1990 Fotbollsspelare Position: mittfältare Längd: 181 cm Nummer: 7 Moderklubb: AIK 2016 17 3 2017 29 14 2018 202
per-eriksson,Per Eriksson,Per Mikael Eriksson Född: 18 februari 1962 Fotbollsspelare Position: anfallare Moderklubb: Enköpings SK 1 säsonger. 8 matcher. 0 mål 1984 8 0
peter-eriksson,Peter Eriksson,Peter Eriksson Född: 24 januari 1962 Fotbollsspelare Position: försvarare Moderklubb: IFK Västerås 2 säsonger. 12 matcher. 0 mål. 1983 4 0 1984 8 0
rickard-eriksson,Rickard Eriksson,"Knut Gustaf Rickard Eriksson Född: 13 januari 1924 Ledamot i DIF Orientering 1961 Hedersmärket 1960 Orienterare Seniormästare 1958 Klubbmästare 1955, "
robert-eriksson,Robert Eriksson,Curt Robert Verner Eriksson (senare Barkensjö) Född: 25 oktober 1968 Fotbollsspelare Position: anfallare Moderklubb: IFK Österåker 1 säsong. 33 matche
rune-eriksson,Rune Eriksson,Rune Eriksson Född: x månad 19xx. Curlingspelare Moderklubb: ? x säsonger. 19xx 19xx
stig-eriksson,Stig Eriksson,Stig Eriksson Född: 2 oktober 1928 Fotbollsspelare Position: ytter Moderklubb: Nicolai IK 1 säsong. 10 matcher. 3 mål. 1951/52 10 3
thomas-eriksson,Thomas Eriksson,Thomas Eriksson Född: 16 oktober 1959 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Stor grabb #115 ishockey Säsonger Matcher Mål Assist P
tomaz-eriksson,Tomaz Eriksson,Tomaz Roland Eriksson Född: 23 mars 1967 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Assist Poäng 1986/87 20 7 4
tommy-eriksson,Tommy Eriksson,Leif Tommy Eriksson Född: 28 mars 1954 Ishockeyspelare Position: forward Moderklubb: Mora IK Säsonger Matcher Mål Assist Poäng 1974/75 11 7 4 11 1975/
patrik-peo-eriksson-ohlsson,Patrik Eriksson-Ohlsson,Jan-Erik Patrik Eriksson-Ohlsson Född: 9 augusti 1974 Fotbollsspelare Position: försvarare Moderklubb: Västerås SK 5 säsonger. 95 matcher. 3 mål. 1999
owe-eriksson,Owe Eriksson,Karl Owe Holger Eriksson Född: 28 juni 1938 Bandyspelare 2 säsonger. 1965 1966
ake-eriksson,Åke Eriksson,Åke Esbjörn Eriksson Född: 16 maj 1913 Bandyspelare 2 säsonger. 1940 1941
osten-eriksson,Östen Eriksson,"Östen Eriksson Bowlare Stor Grabb #5 SM-guld: 3 (1933, 1936, 1937)"
per-olof-erixon,Per-Olof Erixon,Per-Olof Erixon Född: 23 januari 1952 Fotbollsspelare Position: försvarare Moderklubb: Danderyds SK 7 säsonger. 74 matcher. 1 mål. 1971 1 0 1972 0 0 1
arne-erlandsen,Arne Erlandsen,Arne Erlandsen Född: 20 december 1959 Fotbollsspelare Position: försvarare/mittfältare Moderklubb: Lillestrøm SK (Norge) 2 säsonger. 40 matcher. 6 mål
jan-erlandsson,Jan Erlandsson,Jan Staffan Bertil Erlandsson Född: 3 september 1941 Bandyspelare 2 säsonger. 1961 1962
bengt-eskilsson,Bengt Eskilsson,Bengt Olof Eskilsson Född: 15 juli 1943 Bandyspelare 2 säsonger. 1965 1966
kaj-eskelinen,Kaj Eskelinen,Kaj Matti Juhani Eskelinen Född: 21 februari 1969 Fotbollsspelare Position: mittfältare Moderklubb: Västra Frölunda 4 säsonger. 95 matcher. 34 mål. 19
marie-ewrelius,Marie Ewrelius,Marie Elisabeth Ewrelius Född: 31 augusti 1967 Fotbollsspelare Position: back Nummer: 16 Moderklubb: Tyresö FF 1989 1990 1991 1992
alexander-falk,Alexander Falk,Nils Alexander Falk Född: 24 maj 1993 Ishockeyspelare Position: back Längd: 180 cm Nummer: 41 Skjuter: vänster Moderklubb: Lidingö Vikings HC Säsonger
nichlas-falk,Nichlas Falk,Per Nichlas Falk Född: 3 februari 1971 Ishockeyspelare Position: forward Moderklubb: Huddinge IK Säsonger Matcher Mål Assist Poäng 1995/96 39 2 7 9 19
runo-falk,Runo Falk,Gustav Runo Falk Född: 15 mars 1920 Fotbollsspelare Position: anfallare Moderklubb: BK Derby 1 säsong. 0 mål. 1948/49 – 0
ove-fallby,Ove Fallby,Lars Ove Fallby Född: 22 juni 1943 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Assist Poäng 1961/62 – – – – 1962
oskar-fallenius,Oskar Fallenius,Lars Erik Oskar Fallenius Född: 1 november 2001 Fotbollsspelare Position: forward Längd: 181 cm Nummer: 15 Moderklubb: Djurgårdens IF 1 säsonger. n ma
alexander-faltsetas,Alexander Faltsetas,Alexander Daniel Faltsetas Född: 4 juli 1987 Fotbollsspelare Position: mittfältare Moderklubb: Västra Frölunda IF 3 säsonger. 76 matcher. 3 mål. 2014 
jorgen-fasth,Jörgen Fasth,Johan Jörgen Fasth Född: 21 mars 1962 Ishockeyspelare Position: målvakt Moderklubb: Huddinge IK Säsonger Matcher Mål Assist Poäng 1979/80 0 – – – 1980
erton-fejzullahu,Erton Fejzullahu,Erton Fejzullahu Född: 9 april 1988 Fotbollsspelare Position: anfallare Moderklubb: Högadals IS 3 säsonger. 53 matcher. 23 mål. 2012 13 7 2013 27 7 20
widich-ferlander,Widich Ferlander,Widich Ferlander Född: 30 september 1921 Curlingspelare Moderklubb: x säsonger. 19xx 19xx
per-ferm,Per Ferm,Per Olov Einar Ferm Född: 11 februari 1967 Fotbollsspelare Position: anfallare Moderklubb: IF Brommapojkarna 2 säsonger. 39 matcher. 6 mål. 1991 20 3 
hampus-finndell,Hampus Finndell,Hampus Finndell Född: 6 juni 2000 Fotbollsspelare Position: innermittfältare Längd: 177 cm Nummer: 13 Moderklubb: IK Franke 2019 3 0 2020 2021 2022 20
bo-finnhammar,Bo Finnhammar,Bo Erik Finnhammar Född: 5 juni 1933 Fotbollsspelare Position: anfallare Moderklubb: Örebro SK 4 säsonger. 18 matcher. 9 mål. 1953/54 5 4 1954/55 6 2 
jens-fjellstrom,Jens Fjellström,Jens Åke Alexander Fjellström Född: 27 oktober 1966 Fotbollsspelare Position: mittfältare Moderklubb: Gimonäs CK 5 säsonger. 129 matcher. 23 mål. 1988
goran-flodstrom,Göran Flodström,"Göran Ingmar Flodström Född: 27 januari 1953 Fäktare SM-guld: 2 (lag: 1975, 1977) VM-guld: 3 (lag: 1974, 1975, 1977) OS-guld: 1 (lag: 1976)"
elin-flyborg,Elin Flyborg,Elin Maria Flyborg Född: 5 oktober 1976 Fotbollsspelare Position: anfallare Nummer: 4 Moderklubb: IFK Lidingö 1993 1994 1995 1996 1997 1998 1999 SM 5-
karl-axel-flygar,Karl-Axel Flygar,Karl-Axel Flygar Född: 10 maj 1941 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 1 säsong. 2 matcher. 0 mål. 1960 2 0
marina-folkesson,Marina Folkesson,"Marina Elisabet Folkesson Född: 23 maj 1967 Fotbollsspelare Position: back, mittfältare Nummer: 6 Moderklubb: Rimbo IF 1992"
fredrik-forsberg,Fredrik Forsberg,Fredrik Curt Roland Forsberg Född: 6 juni 1996 Ishockeyspelare Position: forward Längd: 183 cm Nummer: 58 Moderklubb: Bagarmossen HC Säsonger Matcher 
hakan-forsberg,Håkan Forsberg,Håkan Forsberg Född: Bandyspelare 2 säsonger. 1962 1963
jonas-forsberg,Jonas Forsberg,Carl Jonas Forsberg Född: 15 juni 1975 Ishockeyspelare Position: målvakt Moderklubb: AIK Säsonger Matcher Mål Assist Poäng 1993/94 1 – – – 1994/95 1 –
lennart-forsberg,Lennart Forsberg,Nils Ivar Lennart Forsberg Född: 28 mars 1928 Fotbollsspelare Position: anfallare Moderklubb: GIF Sundsvall 4 säsonger. 29 matcher. 16 mål. 1950/51 4 
ola-forsberg,Ola Forsberg,Knut Ola (eg Olav) Forsberg Född: 7 december 1930 Fotbollsspelare Position: försvarare Moderklubb: Skellefteå 3 säsonger. 43 matcher. 0 mål. 1955/56 1
ingvar-frank,Ingvar Frank,Ingvar Edvin Frank Född: 4 mars 1932 Fotbollsspelare Position: försvarare Moderklubb: 1 säsonger. 1 match. 0 mål. 1957/58 1 0
rolf-fransson,Rolf Fransson,Rolf Gustaf Fransson Född: 30 oktober 1942 Fotbollsspelare Position: försvarare Moderklubb: Tranås BoIS 2 säsonger. 16 matcher. 0 mål. 1966 4 0 1967 1
arne-fredberg,Arne Fredberg,Knut Arne Helmer Fredberg Född: 19 oktober 1906 Fotbollsspelare Position: vänsterback Moderklubb: 1 säsong. 16 matcher. 0 mål. 1936/37 16 0
leif-fredblad,Leif Fredblad,Leif Gustaf Fredblad Född: 16 juli 1936 Ishockeyspelare Position: forward Moderklubb: Hammarby IF Säsonger Matcher Mål Assist Poäng 1961/62 – – – –
fritiof-fritte-fredriksson,Fritiof Fredriksson,Carl Emil Fritiof Fredriksson Född: 13 februari 1903 Fotbollsspelare Position: målvakt Nummer: Moderklubb: 1 säsong. 8 matcher. 0 mål. 1927/28 8 0
jerry-friman,Jerry Friman,Kent Jerry Friman Född: 21 januari 1967 Ishockeyspelare Position: forward Moderklubb: IFK Tumba Säsonger Matcher Mål Assist Poäng 1992/93 4 0 0 0 1993
kathinka-frisk,Kathinka Frisk,Kathinka Frisk Född: 2 april 1942 Utförsåkare SM-guld: 6 (1959-1964)
kjell-frisk,Kjell Frisk,Kjell Göran Frisk Född: 27 april 1964 Fotbollsspelare Position: målvakt Moderklubb: Rimforsa IF 5 säsonger. 67 matcher. 0 mål. 1990 3 0 1991 9 0 1992 
catarina-fritzdotter,Catarina Fritzdotter,Catarina Fritzdotter Född: Fotbollsspelare Position: Nummer: Moderklubb: 1987 1988
ehrnfrid-frostell,Ehrnfrid Frostell,Fredrik Erik Ehrnfrid Frostell Född: 14 februari 1876 Medlem: 1919
fredrik-frostell,Fredrik Frostell,Hans Fredrik Frostell Född: 5 maj 1905 Medlem: 2562
sven-olof-funk,Sven-Olof Funk,Sven-Olof Funk Född: 25 augusti 1939 Bandyspelare 2 säsonger. 1965 1966
torsten-furukrantz,Torsten Furukrantz,Torsten Karl Emil Furukrantz Född: 21 juni 1937 Fotbollsspelare Position: försvarare Moderklubb: IFK Stockholm 2 säsonger. 38 matcher. 0 mål. 1963 17 
olle-fyhr,Olle Fyhr,Olle (eg Olof) Lennart Fyhr Född: 10 september 1932 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Assist Poäng 1950/51 – – – –
matthew-galajda,Matthew Galajda,Matthew David Galajda Född: 7 oktober 1997 Ishockeyspelare Position: målvakt Längd: 183 cm Nummer: 30 Plockar: vänster Moderklubb: Markham Waxers (Can
gunnar-galin,Gunnar Galin,"Gunnar Allvar Galin Född: 4 april 1902 Fotbollsspelare Position: Nummer: Moderklubb: 1 säsong, 13 matcher, 5 mål. 1927/28 13 5"
pierre-gallo,Pierre Gallo,Stig Pierre Antonio Gallo Född: 24 januari 1975 Fotbollsspelare Position: mittfältare Moderklubb: Norsborgs IF 3 säsonger. 63 matcher. 16 mål. 1998 22
steve-galloway,Steve Galloway,Steve (eg Steven) George Galloway Född: 13 februari 1963 Fotbollsspelare Position: anfallare Nummer: Moderklubb: Dulwich Halmet FC (England) 2 säsonge
haruna-garba,Haruna Garba,"Haruna Zambuk Garba Född: 17 januari 1994 Fotbollsspelare Position: forward Nummer: Moderklubb: Kruoja Pakruojis (Litauen) 1 säsonger, 5 matcher, 0 må"
stuart-garnham,Stuart Garnham,Stuart Edvard Garnham Född: 30 november 1955 Fotbollsspelare Position: målvakt Moderklubb: Karlstad BK 1 säsong. 8 matcher. 0 mål. 1981 8 0
bengt-garpe,Bengt Garpe,Bengt Oskar Gabriel Garpe Född: 1 mars 1916 Fotbollsspelare Position: anfallare Moderklubb: IFK Västerås 13 säsonger. 47 matcher. 43 mål. 1935/36 3 0 
gunnar-garpe,Gunnar Garpe,Gunnar Richard Israel Garpe Född: 1 mars 1916 Bandyspelare 2 säsonger. 1940 1941
hans-garpe,Hans Garpe,Hans Olof Samuel Garpe Född: 31 maj 1907 Fotbollsspelare Position: anfallare Moderklubb: AIK 7 säsong. 59 matcher. 23 mål. 1932/33 – 0 1933/34 17 7 19
johan-garpenlov,Johan Garpenlöv,Kjell Johan Garpenlöv Född: 21 mars 1968 Ishockeyspelare Position: forward Moderklubb: Tyresö HK Säsonger Matcher Mål Assist Poäng 1986/87 29 5 8 13 1
bo-gate,Bo Gate,Bo Gate Född: 5 december 1910 Bandyspelare 3 säsonger. 1930 1931 1932
ivar-gate,Ivar Gate,Ivar Gate Född: 20 mars 1907 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1928/29 – – – – 1929/30 – – – – 1930/31 – – 
linnea-gellerfelt,Linnea Gellerfelt,"Anna Linnéa Gellerfelt Född: 18 januari 1976 Fotbollsspelare Position: mittfältare, back Nummer: 22 Moderklubb: Stuvsta IF 1993 1994"
inga-gentzel,Inga Gentzel,Inga Kristina Gentzel Född: 24 april 1908 Friidrott OS-brons 1928 SM-guld: 5 1928 800 meter 1929 200 meter 1929 800 meter 1930 800 meter 1931 800 mete
daniel-glad,Daniel Glad,Karl Daniel Glad Född: 23 september 1992 Ishockeyspelare Position: back Längd: 179 cm Nummer: 33 Skjuter: vänster Moderklubb: HV71 Säsonger Matcher Må
mikael-gladh,Mikael Gladh,Lars Mikael Gladh Född: 9 november 1942 Ishockeyspelare Position: back Moderklubb: Avesta BK Säsonger Matcher Mål Ass Poäng 1965/66 – – – –
mikael-good,Mikael Good,Roland Mikael Good Född: 14 mars 1962 Ishockeyspelare Position: back Moderklubb: Handens SK Säsonger Matcher Mål Ass Poäng 1982/83 14 0 1 1
carlos-moros-gracia,Moros Gracia,Carlos Moros Gracia Född: 15 april 1993 Fotbollsspelare Position: mittback Längd: 183 cm Nummer: 17 Moderklubb: FC Valencia (Spanien) 1 säsonger. n ma
jonas-granath,Jonas Granath,Erik Jonas Granath Född: 1 maj 1969 Fotbollsspelare Position: försvarare Moderklubb: Ulvåkers IF 3 säsonger. 55 matcher. 1 mål. 1991 13 0 1992 16 1 19
evert-granholm,Evert Granholm,Evert Anton Sigvard Granholm Född: 18 juli 1906 Ishockeyspelare Position: forward Moderklubb: Huvudsta IS Säsonger Matcher Mål Ass Poäng 1922/23 – – –
conny-granqvist,Conny Granqvist,Sven Conny Granqvist Född: 30 mars 1947 Fotbollsspelare Position: mittfältare Moderklubb: Köpings IS 8 säsonger. 133 matcher. 20 mål. 1966 11 3 1967 1
kjell-granqvist,Kjell Granqvist,Kjell Mikael Granqvist Född: 29 juni 1960 Fotbollsspelare Position: mittback Moderklubb: Hammarby IF 2 säsonger. 26 matcher. 1 mål. 1986 15 0 1987 11 
bengt-grive,Bengt Grive,"Bengt Edvin Axel Grive Född: 21 mars 1921 Pingisspelare SM-guld 4 (1948, 3 st 1951)"
arne-grunander,Arne Grunander,Karl Ivar Arne Grunander Född: 28 januari 1918 Fotbollsspelare Position: Moderklubb: Norra Latins IF 2 säsonger. 0 mål. 1940/41 – 0 1941/42 – 0
ake-grybb,Åke Grybb,Åke Lennart Grybb Född: 17 juni 1936 Fotbollsspelare Position: anfallare Moderklubb: AIK 2 säsonger. 7 matcher. 2 mål. 1955/56 2 1 1957/58 5 1
anders-gronis-gronhagen,Anders Grönhagen,Per Nils Anders Grönhagen Född: 22 maj 1953 Fotbollsspelare Position: anfallare Moderklubb: GIF Sundsvall 8 säsonger. 148 matcher. 49 mål. 1976 18 4 1
christian-groning,Christian Gröning,Christian Per-Åke Gröning Född: 14 augusti 1978 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 4 säsonger. 20 matcher. 2 mål. 1996 1 
hugo-gronkvist,Hugo Grönkvist,Fritz Hugo Grönkvist Född: 19 november 1904 Fotbollsspelare Position: anfallare Moderklubb: 4 säsonger. 32 matcher. 9 mål. 1932/33 – 3 1933/34 15 2 19
sten-gronkvist,Sten Grönkvist,Sten Sture Grönkvist Född: 26 mars 1907 Fotbollsspelare Position: centerhalv Moderklubb: 3 säsonger. 28 matcher. 0 mål. 1934/35 8 0 1935/36 12 0 1936/
peter-gudmundsson,Peter Gudmundsson,Anders Carl Peter Gudmundsson Född: 7 april 1953 Ishockeyspelare Position: forward Moderklubb: Leksands IF Säsonger Matcher Mål Ass Poäng 1974/75 30 1
adama-guira,Adama Guira,"Adama Guira Född: 24 april 1988 Fotbollsspelare Position: mittfältare Nummer: Moderklubb: RC Bobo Dioulasso (Burkina Faso) 1 säsong, 6 matcher, 0 mål."
willy-gummesson,Willy Gummesson,Hans Willy Gummesson Född: 8 april 1944 Fotbollsspelare Position: försvarare Moderklubb: Saxemara IF 6 säsonger. 117 matcher. 2 mål. 1966 22 0 1967 22
lars-gunnarsson,Lars Gunnarsson,Kjell Lars Gunnar Gunnarsson Född: 8 januari 1961 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1980/81 – – – –
lars-ake-gunnarsson,Lars-Åke Gunnarsson,Lars-Åke Gunnarsson Född: 14 april 1942 Fotbollsspelare Position: anfallare Moderklubb: IF Elfsborg 1 säsong. 1 match. 1 mål. 1965 1 1
niklas-gunnarsson,Niklas Gunnarsson,Niklas Gunnarsson Född: 27 april 1991 Fotbollsspelare Position: försvarare Nummer: 28 Moderklubb: Pors Grenland (Norge) 3 säsonger. 55 matcher. 3 mål.
karl-gustafsson,Kalle Gustafsson,"Karl Johan Gustafsson Född 16 september 1888 Medlem #1108 Hedersmärket 12 mars 1921 Fotbollsspelare Position: mittfältare, anfallare Nummer: Moderklub"
kjell-gustafsson,Kjell Gustafsson,Kjell William Gustafson Född: 22 juni 1952 Fotbollsspelare Position: anfallare Moderklubb: Nynäshamns IF 1 säsong. 6 matcher. 1 mål 1977 6 1
lars-ake-gustafsson,Lars-Åke Gustafsson,Lars-Åke Gustafsson Född: 24 april 1950 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1971/72 26 4 4 8 1972
stig-gustavsson,Stig Gustavsson,Stig Hans Gustavsson Född: 5 maj 1930 Fotbollsspelare Position: försvarare Moderklubb: Hagalunds IS 6 säsonger. 112 matcher. 0 mål. 1954/55 3 0 SM-gul
petter-gustafsson,Petter Gustafsson,Karl Petter Gustafsson Född: 16 september 1985 Fotbollsspelare Position: mittfältare Nummer: 5 Moderklubb: IFK Anderstorp 5 säsonger. 114 matcher. 5 m
roland-gustafsson,Roland Gustafsson,Roland Gustafsson Född: x månad 19xx Curlingspelare Moderklubb: x säsonger. 19xx 19xx
stefan-gustavson,Stefan Gustavson,Stefan Hans Gustavson Född: 22 november 1965 Ishockeyspelare Position: forward Moderklubb: Hammarby IF Säsonger Matcher Mål Ass Poäng 1990/91 36 4 3 7
per-goransson,Per Göransson,Per Ingemar Göransson Född: 29 maj 1958 Ishockeyspelare Position: forward Moderklubb: Gustavsbergs IF Säsonger Matcher Mål Ass Poäng 1977/78 1 0 0 0 1
andreas-hadelov,Andreas Hadelöv,Henric Andreas Hadelöv Född: 23 juli 1975 Ishockeyspelare Position: målvakt Moderklubb: IFK Kiruna Säsonger Matcher Mål Ass Poäng 1996/97 21 – – – 199
helge-hagberg,Helge Hagberg,Helge Julius Hagberg Född: 5 december 1902 Fotbollsspelare Position: Moderklubb: 1 säsong. 12 matcher. 0 mål: 1927/28 12 0
henry-hagelin,Henry Hagelin,Oskar Henry Hagelin Född: 14 juli 1910 Fotbollsspelare Position: målvakt Moderklubb: BK Union 6 säsonger. 34 matcher 0 mål. 1934/35 8 0 1935/36 18 0 1
patrik-haginge,Patrik Haginge,Nils Patrik Haginge Född: 2 april 1985 Fotbollsspelare Position: försvarare Moderklubb: Mellringe/Ekers IF 3 säsonger. 43 matcher. 3 mål. 2008 16 0 20
algot-haglund,Algot Haglund,Georg Algot Haglund Född: 19 september 1905 Fotbollsspelare Position: Moderklubb: 1 säsong. 20 matcher. 2 mål. 1927/28 20 2 Ishockeyspelare Position: 
bjorn-haglund,Björn Haglund,Björn Lennart Haglund Född: 15 april 1965 Ishockeyspelare Position: back Moderklubb: IF Göta Säsonger Matcher Mål Ass Poäng 1982/83 1 0 0 0 1983/84 2 
curt-haglund,Curt Haglund,Curt Erik Haglund Född: 30 mars 1909 Ishockeyspelare Position: målvakt Moderklubb: Säsonger Matcher Mål Ass Poäng 1927/28 – – – –
jimmy-haglund,Jimmy Haglund,Jimmy Haglund Född: 11 december 1957 Ishockeyspelare Position: back Moderklubb: Hanvikens SK Säsonger Matcher Mål Ass Poäng 1974/75 3 0 0 0 1975/76 27
patrik-hagman,Patrik Hagman,Patrik Mats Hagman Född: 15 juni 1966 Fotbollsspelare Position: mittfältare Moderklubb: Spånga IS 3 säsonger. 27 matcher. 3 mål. 1991 7 0 1992 0 0 199
carina-hagstrom,Carina Hagström,"Carina Birgitta Hagström Född: 25 maj 1967 Fotbollsspelare Position: forward, mittfältare Nummer: 7 Moderklubb: Stuvsta IF 1983 1984 1985 1986 1987 19"
sead-haksabanovic,Sead Haksabanovic,Sead Haksabanovic Född: 4 maj 1999 Fotbollsspelare Position: mittfältare Längd: 174 cm Nummer: 99 Moderklubb: Halmstads BK 2022
erik-halin,Erik Halin,Erik Folke Halin Född: 1 Maj 1905 Bandyspelare Position: vänsterytter 2 säsonger. 1931 1932
lars-hallstrom,Lars Hallström,Lars Hallström Född: 23 januari 1976 Ishockeyspelare Position: forward Moderklubb: AIK Säsonger Matcher Mål Ass Poäng 1997/98 46 3 2 5 1998/99 44 3 8 
peter-hallstrom,Peter Hallström,Bengt Peter Hallström Född: 29 juli 1971 Fotbollsspelare Position: försvarare Moderklubb: Värtans IK 1 säsong. 11 matcher. 0 mål. 1998 11 0
edvin-hammarlund,Edvin Hammarlund,Lars Edvin Leonard Hammarlund Född: 23 april 1997 Ishockeyspelare Position: back Längd: 195 cm Nummer: 4 Skjuter: vänster Moderklubb: FoC Farsta Säson
susanne-hamos,Susanne Hamos,Susanne Eva Elisabeth Hamos Född: 23 juni 1974 Fotbollsspelare Position: mittfältare Nummer: 12 Moderklubb: Jakobsbergs GoIF 1993 1994
anders-hansson,Anders Hansson,Finn Hans Anders Hansson Född: 12 april 1956 Ishockeyspelare Position: back Moderklubb: Häsinggårdens AIK Säsonger Matcher Mål Ass Poäng 1979/80 21 0 
h-hansson,H Hansson,H. Hansson Född: Bandyspelare 2 säsonger. 1930 1931
marcus-hansson,Marcus Hansson,"Jan Marcus Hansson Född: 12 februari 1990 Fotbollsspelare Position: defensiv mittfältare, mittback Moderklubb: Åbyggeby FK 2 säsonger. 25 matcher. 0 m"
thomas-hanzon,Thomas Hanzon,Sven Thomas Hanzon (eg. Hansson) Född: 20 juni 1962 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 2 säsonger. 21 matcher. 0 mål. 197
bashir-hassan,Bassir Hassan,"Bashir Subeer Hassan Salad Född: 3 december 1983 Boxare Moderklubb: Majornas BK 11 SM-guld (8 för Djurgården) 2 NM-guld (2011, 2015) EM-brons (2008) S"
anne-hauru,Anne Hauru,Anne Marita Hauru Född: 11 juni 1962 Fotbollsspelare Position: mittfältare Nummer: 19 Moderklubb: 1983 1984 1987 1988
anders-hedberg,Anders Hedberg,Anders Hugo Hedberg Född: 25 februari 1951 Ishockeyspelare Position: forward Moderklubb: Svedjeholmens IF Säsonger Matcher Mål Ass Poäng 1972/73 26 12
viktoria-hedenstrom,Viktoria Hedenström,"Viktoria Margareta Hedenström Född: 8 januari 1976 Fotbollsspelare Position: målvakt Nummer: 15, 1 Moderklubb: Örby IS 1992 1993 1994"
harald-hedjerson,Harald Hedjerson,Harald Nils Hedjerson Född: 1 april 1913 Skidåkare SM-guld: 9
nils-adolf-hedjerson,Nils Adolf Hedjerson,"Nils Adolf Hedjerson Född: 20 januari 1881 Skidlöpare SM-guld: 3 (1910, 1911, 1915)"
sven-erik-hedman,Sven-Erik Hedman,Sven-Erik Hedman Född: 23 januari 1944 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1965/66 – – – – 1966/67 – – – – Ba
ludvig-hedstrom,Ludvig Hedström,Lars Ludvig Alexius Hedström Född: 14 april 2001 Ishockeyspelare Position: back Längd: 181 cm Nummer: 42 Skjuter: vänster Moderklubb: Nordia HC Säsong
thomas-helander,Thomas Helander,Erik Thomas Helander Född: 29 november 1955 Ishockeyspelare Position: forward Moderklubb: Rosersberg IK Säsonger Matcher Mål Ass Poäng 1974/75 1 0 0 0
irma-helin,Irma Helin,Irma Lovisa Hilda Helin Född: 18 juni 1994 Fotbollsspelare Position: mittfältare Moderklubb: 4 säsonger. 2013 2014 2018 2019
verner-hellgren,Verner Hellgren,Verner Emil Hellgren Född: 6 augusti 1899 Fotbollsspelare Position: centerhalv Moderklubb: 3 säsong. 4 matcher. 0 mål. 1927/28 4 0 1928/29 1929/30
philip-hellquist,Philip Hellquist,"Philip Nikola Björn Hellquist Född: 21 maj 1991 Fotbollsspelare Position: mittfältare, anfallare Moderklubb: Djurgårdens IF 6 säsonger. 98 matcher. 10"
olle-hellstrom,Olle Hellström,Nils Olle (eg Olof) Einar Hellström Född: 1 januari 1936 Fotbollsspelare Position: ytterhalv Moderklubb: Sandvikens AIK 9 säsonger. 147 matcher. 6 mål
christian-henriksson,Christian Henriksson,Jan Roger Christian Henriksson Född: 22 februari 1964 Ishockeyspelare Position: back Moderklubb: Handens SK Säsonger Matcher Mål Ass Poäng 1982/83 2 0
richard-henriksson,Richard Henriksson,Claes Richard Vilhelm Luigi Henriksson Född: 5 oktober 1982 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 5 säsonger. 35 matcher. 2 
goran-hermansson,Göran Hermansson,Göran Hermansson Född: 11 juli 1974 Ishockeyspelare Position: forward Moderklubb: Falu IF Säsonger Matcher Mål Ass Poäng 1996/97 31 1 2 3
stefan-hermansson,Stefan Hermansson,Hans Boine Stefan Hermansson Född: 3 juni 1961 Fotbollsspelare Position: anfallare Moderklubb: Trelleborgs FF 2 säsonger. 18 matcher. 3 mål. 1986 13 1
daniel-hesser,Daniel Hesser,Daniel Hesser Född: 14 januari 1974 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 2 säsonger. 3 matcher. 0 mål. 1993 1 0 1994 2 0
kurt-heumann,Kurt Heumann,Kurt Ernst Gustaf Heumann Född: 1 mars 1903 Bandyspelare Position: vänsterytter 4 säsonger. 1929 1930 1931 1932
isak-hien,Isak Hien,Isak Malcolm Kwaku Hien Född: 13 januari 1999 Fotbollsspelare Position: mittback Längd: 191 cm Nummer: 18 Moderklubb: Vasalunds IF 2021 2022 17 2
lisbeth-hjelme,Lisbeth Hjelme,Lisbeth Hjelme Född: 28 september 1960 Fotbollsspelare Position: målvakt Nummer: 1 Moderklubb: Nässjö IF 1984 1985 1986 1987 1988
mona-hjortzberg,Mona Hjortzberg,Mona Kristin Hjortzberg Född: 13 november 1970 Fotbollsspelare Position: back Nummer: 12 Moderklubb: IK Göta 1987 1988 1989 1990
